,Date,User,Tweet
323,2021-04-02 01:12:10+00:00,GirlsinTech,"We're so proud to be working alongside diversity leader @AWS in closing the #gendergap in #tech. With only 26% of computer scientist jobs being occupied by women, the time for change is now. We're truly grateful for their support! https://t.co/77hAXVXcFk"
324,2021-04-01 17:02:11+00:00,GirlsinTech,"The opening of a new Girls in Tech chapter in Tunisia is underway! If you are in Tunisia and looking for a community of like-minded people to support you and help you grow your career in tech, get in touch.

#girlsintech #GIT #evolvethestory #edtech #Tunisia https://t.co/r6iHP631pS"
325,2021-03-31 20:22:33+00:00,GirlsinTech,"Diverse representation in #tech is still dismal. So as we close #WomensHistoryMonth, let's remember that we all can do our part to promote #genderequality for #womenintech, all-year long. Here's how: https://t.co/4BIZ7NBnia 
✨Start today by making the pledge at @halftheboard!"
326,2021-03-30 20:55:44+00:00,GirlsinTech,A 2019 Australian study found that there were more men named ‘Andrew’ in the position of CEO than there were women. Read more about why it’s time for @halftheboard and achieving #GenderParity in boardrooms by 2025. https://t.co/fTemOLTH6Q https://t.co/MGkl73jZ47
327,2021-03-26 17:59:47+00:00,GirlsinTech,"""I started #GirlsinTech with education at the forefront of everything we do."" Discover how  @afgascoigne turned @GirlsinTech into global organization w/ 54 chapters, across 37 countries  + how she encourages girls to become Tech Bosses: https://t.co/KGYJYVoLcB via @DellTech"
328,2021-03-26 17:00:17+00:00,GirlsinTech,".@afgascoigne took part in a dynamic talk, led by @guidewire's @lauradrabik1! The panel discussed the benefits of building diverse workforces + tips to help set up #womenintech for  success at any stage of their careers.  Watch now &gt; https://t.co/Ur1gdUb0yS #GuidewireConnections"
329,2021-03-25 22:21:09+00:00,GirlsinTech,"@afgascoigne took part in a dynamic talk, led by @lauradrabik1 from @Guidewire_PandC on the benefits of building diverse &amp; inclusive workforces + how #womenintech can position themselves for success at any career level. Check it out! https://t.co/csYgrevoUC #GuidewireConnections"
330,2021-03-25 21:05:50+00:00,GirlsinTech,@RepresentWomen @afgascoigne Thank you for your support! 🙌
331,2021-03-24 21:33:41+00:00,GirlsinTech,"This #EqualPayDay2021, make sure to learn about and join our @halftheboard moonshot campaign to bring diversity to the top of the corporate ladder by 2025. No more empty promises."
332,2021-03-24 16:11:10+00:00,GirlsinTech,"Girls in Tech's Half the Board campaign gets a major boost by @Newsweek. Please read Adriana's powerful op/ed today and be a part of meaningful change today.
#EqualPayDay2021 #EqualPayDay https://t.co/wOqmtULRdP"
333,2021-03-24 16:00:03+00:00,GirlsinTech,"Today is #EqualPayDay. It highlights that women need to work ≈ 25% more time than men to earn the same amount.

Workplaces – Adopt best practice talent management. Perform a comprehensive gender pay equity audit &amp; develop a pay equity action plan. 

Retweet to spread the word. https://t.co/sEmD621i29"
334,2021-03-23 22:30:15+00:00,GirlsinTech,"Burnout rates have increased significantly during COVID. But did you know that #womenintech working for companies by female CEOs are less likely to feel that way. Check out @GirlsinTech's 1st ever national study for more info &gt;&gt;
https://t.co/U7S0hYGdZr"
335,2021-03-23 20:07:14+00:00,GirlsinTech,".@GirlsinTech's 1st national study ""The Tech Workplace for Women in the Pandemic"" shines light on important issues for #womenintech. Get this: 85% of women at tech companies w/ male CEOs feel burned out, compared to 15% at companies w/ female CEOs. More: https://t.co/A4rFLSM3L9 https://t.co/OC4pSPsXwi"
336,2021-03-22 02:38:35+00:00,GirlsinTech,"With 50+ chapters around the globe, Girls is Tech is still growing strong. The opening of a new #GirlsinTech chapter in #Athens in underway! If you are in Greece &amp; looking for a community  to support you &amp; help you grow your career in #tech, come join us! https://t.co/L4QBZYU6sa https://t.co/ev0WCX2ox9"
337,2021-03-22 02:25:04+00:00,GirlsinTech,"Incredible women are making history right NOW.
This #WomensHistoryMonth, join us in celebrating today’s female trailblazers. Not just those you see in the media, but also everyday women quietly doing amazing things. Meet 10 inspiring women making history.  https://t.co/uBvearKnZL https://t.co/Dxz5BA1bJo"
338,2021-03-19 17:33:33+00:00,GirlsinTech,"Women in the workplace continue to be undervalued, underpaid, and underrepresented in leadership positions.
 
It’s time to demand @halftheboard in the tech industry and put a deadline on it: December 31, 2024. It’s that simple. Make the pledge today! https://t.co/IQGovWWcrn https://t.co/BmhjhAc1wp"
339,2021-03-18 21:32:13+00:00,GirlsinTech,"#IOT is constantly growing. It needs people from diverse backgrounds to drive progress and innovation. We invite people of all skill sets to join the #GITHACKATHON &amp; design innovative #IOT solutions. Innovate, network, &amp; have fun! https://t.co/4mINJfx4T1 https://t.co/DG6R0sStEt"
340,2021-03-18 20:55:27+00:00,GirlsinTech,"Thanks for the RT @SenatorSweeney! Will you make the pledge at https://t.co/8GNel2RubQ and join us in achieving gender parity in boardrooms by 2025?
cc: @halftheboard https://t.co/A3t9UVOlY2"
341,2021-03-17 20:04:33+00:00,GirlsinTech,"#Tech needs a new way of thinking. So it needs you to come and join, just as you are. Check out The Girls in Tech Jobs Board and explore exciting job opportunities from top employers such as @UTAustin, @premiertp, @Ableton &amp; many more: https://t.co/CJtzzbOl5b #GITJOBS https://t.co/wOim1LI9uh"
342,2021-03-17 16:05:17+00:00,GirlsinTech,"Are you looking for support to start and grow your business? You should check out Ureeka, a platform that supports female and #BIPOC founders in three ways: 1) mentoring/coaching 2) training 3) access to funds. Learn more &gt;&gt; https://t.co/FxlaMPZqmo #femalefounders"
343,2021-03-16 18:11:23+00:00,GirlsinTech,"Incredible women are making history right NOW.
This #WomensHistoryMonth, join us in celebrating today’s female trailblazers. Not just those you see in the media, but also everyday women quietly doing amazing things. Meet 10 inspiring women making history.  https://t.co/uBvearKnZL https://t.co/p0kmb41OCX"
344,2021-03-12 17:30:36+00:00,GirlsinTech,"Women in the workplace continue to be undervalued, underpaid, and underrepresented in leadership positions.
 
It’s time to demand @halftheboard in the #tech industry and put a deadline on it: December 31, 2024. It’s that simple. Sign the pledge today! https://t.co/vLgi2A0deS https://t.co/1nyjw6kdKr"
345,2021-03-11 16:42:06+00:00,GirlsinTech,"Wondering how to get started with UX design? Join @girlsintechmia, @GA  &amp; an outstanding panel of women in #UX in the banking industry. Network + get the knowledge and inspiration you need to succeed as a UX designer. Register today! ​https://t.co/ZU10Sr367S https://t.co/qlfLIVxYgl"
346,2021-03-11 16:12:13+00:00,GirlsinTech,"""A willingness to change means leaders must examine their organizations’ results, acknowledge they are not acceptable &amp; choose to do something about it,"" says @YWomen  &gt; https://t.co/3gO7Ns6OeN 

Ready to promote #genderequality at the workplace? Learn more at @halftheboard"
347,2021-03-11 16:06:38+00:00,GirlsinTech,@BrandsTkgStands @LeonKaye @TriplePundit Thank you all for spreading the word about this important cause!✨ @halftheboard #halftheboard
348,2021-03-09 23:43:23+00:00,GirlsinTech,"#WomensHistoryMonth celebrates all the strong and brilliant women &amp; their achievements, all over the world. Meet just some of the extraordinary women who continue to break boundaries and pave the way for the next generation of #femaleleaders. 
https://t.co/iX3H6T9I8G #"
349,2021-03-09 21:24:15+00:00,GirlsinTech,Tech is no longer an industry. It’s every industry. And it needs people from all skills and backgrounds. The  @GirlsinTech Jobs Board is here to connect you with a fulfilling career in #tech. Check out the latest job openings:  https://t.co/fBSfj3A89O #GITJOBS https://t.co/5K0WdPVoWD
350,2021-03-09 15:16:00+00:00,GirlsinTech,@thatnewidea @halftheboard Thanks for spreading the word! 🙌✨
351,2021-03-08 21:11:31+00:00,GirlsinTech,@itwomen Thanks for spreading the word about @halftheboard! #IWD2021
352,2021-03-08 16:34:33+00:00,GirlsinTech,"Happy #IWD2021! We are beyond thrilled to launch @halftheboard, a #genderequality initiative that calls on #tech companies to commit to 50/50 gender parity in boardrooms by 12/31/2024. 

You can be part of the change. Make the pledge today! https://t.co/iryESv9PIf https://t.co/mJt8ePiZZh"
353,2021-03-06 01:41:22+00:00,GirlsinTech,"Women make only ~ 30% of corporate boards in the #tech industry. It’s time for change. 

It’s time for more women to take a seat at the table. Change starts with @halftheboard and the pledge to end the gender disparity in tech boardrooms. Join us! https://t.co/iryESv9PIf https://t.co/M9BHMPodZz"
354,2021-03-05 21:16:21+00:00,GirlsinTech,"#IOT is constantly growing. It needs people from diverse backgrounds to drive progress and innovation. We invite people of all skill sets to join the #GITHACKATHON &amp; design innovative #IOT solutions. Innovate, network, &amp; have fun! https://t.co/Mdjv2qEISr #GITHACKATHON https://t.co/pc6l1AaKDs"
355,2021-03-05 18:02:26+00:00,GirlsinTech,"In light of #IWD, we're thrilled to introduce @halftheboard  a #genderequality initiative that calls on #tech companies to commit to 50/50 gender parity in boardrooms by 12/31/2024.
 
It’s time to end systemic discrimination in tech boardrooms today. https://t.co/iryESv9PIf https://t.co/WmG2hizG0n"
356,2021-03-02 19:41:43+00:00,GirlsinTech,"There is a place for everyone in #tech. The Girls in Tech Jobs  Board can help you find the role that’s right for you. Explore exciting opportunities from @Healthwise, @Imprivata, @edgeandnode and more! https://t.co/j0UXdOZ3aV #GITJOBS https://t.co/44hFfjdunc"
357,2021-03-02 19:13:46+00:00,GirlsinTech,"#WFH is hard for women early in their careers. They miss out on in-person training, networking opportunities and focused mentorship. In male-dominated industries it’s hard enough to make a name for yourself. WFH can add to this.

Read more -&gt; https://t.co/iJzGKxK2D6 https://t.co/I0pA3XQJKw"
358,2021-03-02 15:23:02+00:00,GirlsinTech,"@exaltolab Great advice! Thank you, @exaltolab."
359,2021-03-02 02:05:08+00:00,GirlsinTech,"Have you ever shared your dreams or desires with someone and they've ended up trying to discourage you?  Here are a few things to remember:

1. Anything is possible. 
2. Focus on yourself,  not on them. 
3. You can do this without their support. 

#positivity #girlsintech https://t.co/EiAXf1e6cl"
360,2021-03-02 01:01:46+00:00,GirlsinTech,It's no secret that the #VC industry is male-dominated.  Yet a more inclusive VC industry = more opportunities for minorities and under-represented founders. Meet the #femaleinvestors who are on a mission to make VC more diverse &amp; inclusive: https://t.co/MZxKfyy1Re #diversity
361,2021-02-27 20:44:59+00:00,GirlsinTech,"There's a place for everyone in #tech. Sign up for a free account on The Girls in Tech Jobs Board and find amazing job opportunities from  @UCBerkeley, @go3cloud, @Imprivata, @Voicebrook,@AccelaSoftware &amp; more. Create your profile today! https://t.co/ddQz9xxSMJ #GITJOBS https://t.co/DTsoF6704q"
362,2021-02-26 22:05:08+00:00,GirlsinTech,"#IOT is constantly growing. It needs people from diverse backgrounds to drive progress and innovation. We invite people of all skill sets to join the #GITHACKATHON &amp; design innovative #IOT solutions. Innovate, network, &amp; have fun! https://t.co/xwvfjqguz2 https://t.co/Fu4Ulwsz8z"
363,2021-02-26 18:52:08+00:00,GirlsinTech,"#Femalefounders, Google has free trainings for you. In light of #IWD, the company will broadcast  free courses to support #womenentrepreneurs in the midst of the economic reactivation. Learn more: https://t.co/5NBAfLwOf6"
364,2021-02-24 19:05:10+00:00,GirlsinTech,"Are you looking for your next role in #tech? The  @GirlsinTech Jobs Board is a great place to start. Create a free profile today and find amazing job opportunities from @ordergroove, @cipherhealth, @OTPPinfo, @2u &amp; more. https://t.co/ddQz9xxSMJ #GITJOBS https://t.co/DIWvbDvdzE"
365,2021-02-23 20:50:06+00:00,GirlsinTech,Just in! @smartasset's new annual survey of the best cities for #womenintech is out! Guess what? None of the top 10 are located in CA. Check out the full list here:   https://t.co/gTiDP3fweD #girlsintech #techjobs
366,2021-02-23 20:09:37+00:00,GirlsinTech,"You might not have your dream role right now, but doing your current job with dedication can open many doors 🚪, says @GM's Mary Barra.

What does you dream career look like❓ 

Check out The @GirlsinTech Jobs Board for amazing jobs at top companies:  https://t.co/NAg70Sponn https://t.co/8Xw6BpSVYl"
367,2021-02-23 19:42:04+00:00,GirlsinTech,"#IOT is constantly growing. It needs people from diverse backgrounds to drive progress and innovation. We invite people of all skill sets to join the #GITHACKATHON &amp; design innovative #IOT solutions. Innovate, network, &amp; have fun! https://t.co/qDNxXFhgKN #girlsintech https://t.co/hJsLC3AA5M"
368,2021-02-22 18:05:11+00:00,GirlsinTech,"1. Look around. Your mentor might be right under your nose (manager, colleague, family member). 2. Keep an eye out for our mentorship program. 3. Make connections on @LinkedIn. 4. Meet people at industry events.  https://t.co/Zg9ksHiGGf https://t.co/IC9efuc1GL"
369,2021-02-21 23:31:51+00:00,GirlsinTech,"You know that there’s something bigger out there for you, but you find it hard to place your finger on what that is?  We've got tips:  https://t.co/CSzy3VROef

Thank you for the inspiration @maejemison. #EvolvetheStory https://t.co/8CSGUPOraK"
370,2021-02-19 22:41:47+00:00,GirlsinTech,"During the pandemic, over 61 million Americans plan to start a #sidehustle at some point this year to supplement their income. Are you one of them? Here’s a guide to help you get started.  https://t.co/yLVuud3nFg  #femalefoudners #entrepreneurship"
371,2021-02-18 18:09:43+00:00,GirlsinTech,"#Community, #connection and #sharedexperiences can make all the difference in your career journey. That’s why we love hearing about women embracing #mentorship.  https://t.co/O2Rn0hitP4

Do YOU have a mentor?  ✨ https://t.co/Vl95ugE9h7"
372,2021-02-18 03:09:53+00:00,GirlsinTech,"We've got some exciting news! @GirlsinTech will be opening a new chapter in #Berlin, Germany. Join us and access the training and resources and most importantly, the community you need to thrive in tech.  Stay tuned for more updates:  https://t.co/KKvla7MoWI #EvolvetheStory https://t.co/Cug6LuS9Rf"
373,2021-02-17 04:05:03+00:00,GirlsinTech,"Grab a seat at the table—we're opening tech up for everyone. Join the Girls in Tech Jobs Board today and be a part of a workforce that's diverse, inclusive, and equitable. Find the perfect company, and let them find you!  https://t.co/NAg70Sponn https://t.co/ByMO6ZloZE"
374,2021-02-17 03:41:21+00:00,GirlsinTech,"Are you intrigued by Artificial Intelligence (#AI) and the endless career opportunities it offers? Join @GirlsinTech’s Master Class, powered by @marsh &amp; learn about the skills and experience needed to succeed in #AI! https://t.co/VD6jVuSYGX #girlsintech #GITMASTER https://t.co/u3b267e9TH"
375,2021-02-16 00:07:32+00:00,GirlsinTech,"As kids, our imaginations run wild. Somewhere on our way to adulthood, we lose the sense of awe and wonder that kept our imaginations alive. Yet, you CAN bring your imagination back to life &amp; start creating the change you wish to see in the world.  👇✨https://t.co/ba92EWyKrY https://t.co/8Bi7Y8vLD6"
376,2021-02-14 20:17:28+00:00,GirlsinTech,"Success comes in all shapes and sizes. When you are honest with yourself about what you really want in the long term, you’ll find the courage to pursue it, even if you're scared, and the persistence to follow through. What does success look like for you?  ✨ #EvolvetheStory https://t.co/ZJlyx9uBY5"
377,2021-02-12 19:20:35+00:00,GirlsinTech,"While we’re still lightyears away from achieving true #equality, there are #VCs &amp;founders alike who are truly changing the tide and inspiring generations of Black founders and investors behind and around them. Find out who they are:  https://t.co/ogoiWd8OGP"
378,2021-02-10 20:24:02+00:00,GirlsinTech,Around 1.3 M women with micro-businesses lost their income and just over 3 M of them were forced out of the labor market due to the pandemic. But cultivating these  3 key traits has helped women reinvent themselves and thrive even in trying times. https://t.co/a5pYpZ1MDw
379,2021-02-09 20:20:01+00:00,GirlsinTech,Are you intrigued by Artificial Intelligence (#AI) and the endless career opportunities it offers? Join @GirlsinTech’s Master Class powered by @marsh &amp; learn about the skills and experience needed to succeed in #AI! https://t.co/VD6jVuSYGX #girlsintech #GITMASTER https://t.co/DfJ6shHEh2
380,2021-02-09 00:14:07+00:00,GirlsinTech,"Oftentimes, we try be perfect on too many fronts. Truth is, we can't ― and we don't need to have and do it all, says @stelladot's @JessicaHerrin✨ https://t.co/XHUzy1lAUH"
381,2021-02-06 16:23:44+00:00,GirlsinTech,Do you have a passion for #technology but no technical skills? ✨There are many non-tech roles that in demand today? ✨Check them out! https://t.co/kbeXO8eBI5 #girlsintech #EvolvetheStory
382,2021-02-05 20:19:56+00:00,GirlsinTech,"Are you ready to make the next move in your career? Check out The Girls in Tech Jobs Board and find amazing job opportunities from the @gatesfoundation, @DoorDash, @zoomcare, @OTPP and more. Create your profile today! https://t.co/NAg70Sponn #GITJOBS https://t.co/LjrsMBrmD3"
383,2021-02-04 17:06:27+00:00,GirlsinTech,"We’ve come a long way, but we've got a long way to go to achieve #genderparity. @Citi's Sara Wechter, Global Head of HR, shares why it is more important than ever for organizations to join the movement for wage parity: https://t.co/sSc5Geg88p #closethegap via @ShelleyZalis"
384,2021-02-02 19:05:12+00:00,GirlsinTech,Workplace #diversity + #inclusion are as important as ever in 2021. The @GirlsinTech Jobs Board is where companies go to diversify their workforce + recruit new and under-tapped talent. Post your next job + enjoy 10% off by 1/31/21 with code GITJOBS2021. https://t.co/NAg70Sponn https://t.co/bWG6Fl5VTZ
385,2021-02-02 16:55:09+00:00,GirlsinTech,".@@weareflik's  @michellebkwok says that ""if #womenofcolor have proven anything in the world of entrepreneurship, it is that they are beyond resilient &amp; will make space for themselves at the table with their perseverance."" ✨ 2021 is their year to shine! https://t.co/YiR7sEcK1c"
386,2021-02-01 22:01:54+00:00,GirlsinTech,#MotivationMonday: Embrace what makes you different and don’t let those perceived differences hold you back.  https://t.co/JuEaC6fZAw https://t.co/KhrbUaihrd
387,2021-01-30 22:08:05+00:00,GirlsinTech,"Looking for a job where your skillset and unique perspectives are appreciated? Check out these amazing job opportunities from @Avanade, @nurxapp, @FRDMROBOTICS, @aceable and more. https://t.co/dnVQO08Bmc #GITJOBS #girlsintech https://t.co/LXVJ7sIpFJ"
388,2021-01-30 21:45:17+00:00,GirlsinTech,#Tech is advancing at a at a dizzying speed. What if we could harness this #innovation to make an impact? Truth is: tech can change the world for good &amp; you can be part of that change.  Listen to S1E3 of #GITpodcast to learn how:  https://t.co/Hv3pV6bern #GITPodcast #techforgood https://t.co/uMFdykyJt8
389,2021-01-29 21:29:51+00:00,GirlsinTech,"Raising capital is hard, especially if you are a #womanofcolor. Here are 6 tips from the founder &amp; CEO of @foundergym for anyone with a good idea who wants to raise funding successfully. https://t.co/eakx3JMSHI #VC #funding #femalefounders #blackfounders"
390,2021-01-28 23:04:35+00:00,GirlsinTech,"New year, new job, new you! @accessoTech, @nurxapp, @Avanade, @FRDMROBOTICS, @technovation &amp; more are looking for talent like you. Check out the latest job openings on The Girls in Tech Jobs Board! https://t.co/EWvKqCPL4K  #GITJOBS #techcareers https://t.co/6JSVaXJFgz"
391,2021-01-28 23:02:48+00:00,GirlsinTech,"@FRDMROBOTICS @accessoTech @nurxapp @Avanade @FreedomRobotics @technovation Thank you, we will repost it! :)"
392,2021-01-28 21:00:50+00:00,GirlsinTech,"We are thrilled to announce that  @GirlsinTech is expanding its partnership with @McKinsey in 2021! We are truly grateful for the opportunity to work with them in the new year to further advance #equality, #diversity, and #inclusion in #STEM fields. https://t.co/4MwaBOj9vY https://t.co/L3WaWeowbA"
393,2021-01-27 16:06:27+00:00,GirlsinTech,"Is your company looking to hire new + diverse talent in 2021? The @GirlsinTech Jobs Board connects companies with talent from a wide range of backgrounds, skills &amp; professions. Post your next job, enjoy 10% off by 1/31/21 with code GITJOBS2021. https://t.co/NAg70Sponn #GITJOBS https://t.co/3YJFD8Uns6"
394,2021-01-26 19:04:42+00:00,GirlsinTech,Wondering how to approach goal planning in 2021 with so much that is unknown? Career &amp; leadership coach Marnie  Rosenberg shares 6 strategies for pursuing #goals and staying on course in uncertain times. https://t.co/Bod9uM867e #EvolvetheStory https://t.co/BLqET5Ljnv
395,2021-01-25 21:48:55+00:00,GirlsinTech,"Eager to hear some fresh ideas on how to improve your finances in 2021? Whether it's saving for rainy days or paying down debt, these 6 #femaleleaders share tips on how be smarter about your finances this year: https://t.co/xYjNDFWIUS   #genderpaygap"
396,2021-01-24 19:09:35+00:00,GirlsinTech,"Whether you’re just starting out, transitioning or deepening your experience, we can help you land the job — and navigate the many phases of your career. Join us and find the tools + the community to go after what you want, it's free! https://t.co/OomSMLajOb #EvolvetheStory https://t.co/diCLg1ShlU"
397,2021-01-23 19:01:00+00:00,GirlsinTech,Workplace #diversity + #inclusion are as important as ever in 2021. The @GirlsinTech Jobs Board is where companies go to diversify their workforce + recruit new and under-tapped talent. Post your next job + enjoy 10% off by 1/31/21 with code GITJOBS2021. https://t.co/pHSk4kSjjU https://t.co/Q88CNeQjCU
398,2021-01-23 16:01:24+00:00,GirlsinTech,"Are you interested in learning more about smart city solutions? As part of the #SmartCityChallengeDC, @GirlsinTech_DC will host a panel dedicated to women leaders who are re-shaping our cities to be more equitable, efficient and resilient. Register today! https://t.co/r2KgqdD43e https://t.co/Pp00TLScqS"
399,2021-01-22 18:02:02+00:00,GirlsinTech,"January is a month of reflection, and thinking ahead.  But can we take the same approach to goal-setting, when there is so much that is unknown? Check out these expert strategies for pursuing goals &amp; staying on course in uncertain times.  https://t.co/Jmw1hMRk8l #EvolvetheStory"
400,2021-01-21 16:55:11+00:00,GirlsinTech,"Building a diverse and highly-skilled generation of scientists begins by example. To thrive, #womeninSTEM need a mentoring environment that allows them to be heard and acknowledged. Here's why:  https://t.co/PPvzCYwxdo #womeninscience"
401,2021-01-21 01:25:44+00:00,GirlsinTech,You want to create a long-lasting impact that leaves the earth better than you found it?  You CAN. But how do you channel your passions &amp; find the confidence to create the change you wish to see in the world? Check out our tips: https://t.co/py3no4W0EX #EvolvetheStory https://t.co/yODtuU54Lo
402,2021-01-19 18:05:11+00:00,GirlsinTech,"Is your company looking to hire new + diverse talent in 2021? The Girls in Tech Jobs Board connects you with talent from a wide range of backgrounds, skills and  professions. Post your next job, enjoy 10% off by 1/31/21 with code GITJOBS2021. https://t.co/NAg70Sponn #GITJOBS https://t.co/cVWCMQY1JX"
403,2021-01-19 00:12:16+00:00,GirlsinTech,"Today we honor the life and legacy of Dr. Martin Luther King, Jr. and his dream for #equality, #socia justice, and a better world for all! #MLK #MLK2021 #diversity #EqualRights https://t.co/4zNsi4FCyV"
404,2021-01-18 17:05:16+00:00,GirlsinTech,"""Women and girls have borne the brunt of the pandemic, but they have also led the fight against it,"" says @melindagates. Here's why women must be at the center of a post-pandemic recovery. https://t.co/OkTMJFYAVU #femaleleaders  #womenempowerment"
405,2021-01-16 14:56:12+00:00,GirlsinTech,The #SmartCityChallengeDC hackathon is quickly approaching. Join @GirlsinTech_DC &amp; others to advance smart city initiatives and make the greater D.C. better for everyone. Learn more and register here: https://t.co/L3qWfdum4O https://t.co/Cev95AvQMa
406,2021-01-16 00:10:26+00:00,GirlsinTech,Research shows that #womenleaders out performed their male counterparts during the COVID crisis. There's one key reason for it. Want to be a better leader in challenging times? Read on: https://t.co/gDEsIAFzrN #femaleleaders
407,2021-01-14 22:31:39+00:00,GirlsinTech,"We agree 💯! #Tech today requires people of all skills, backgrounds and perspectives. And we are here to make sure every person is accepted, confident and valued in tech — just as they are. Join us, membership is free! https://t.co/2QUvV0a00m #EvolvetheStory @AWS @teresacarlson https://t.co/lgUmcha89h"
408,2021-01-14 00:06:33+00:00,GirlsinTech,"Looking for a new job this year? These diversity leaders, @MarshGlobal, @TrendMicro, @2Uinc, @Glassdoor, @accessoTech and more are hiring. Check out the latest job openings on The Girls in Tech Jobs Board! https://t.co/EWvKqCPL4K  #GITJOBS #techcareers https://t.co/sRW7Gz2jFW"
409,2021-01-13 23:28:32+00:00,GirlsinTech,A career in #astrophysics might not be necessarily be on your radar but this woman's journey might inspire you to consider it. Check it out! ✨https://t.co/tIxspisQbg #womeninSTEM
410,2021-01-12 22:05:05+00:00,GirlsinTech,Women have been disproportionately affected by the pandemic. Fixing the #tech talent pipeline is now more urgent than ever. @AWS's @teresacarlson offers tips. https://t.co/20xl2N9AIP #diversityintech #womenintech #gendergap
411,2021-01-12 21:27:24+00:00,GirlsinTech,What will the future of #technology look like? We spoke to industry experts on the #GITPodcast about how they envision the #futureoftech. Here are our 5 key takeaways. https://t.co/5xaOpCofld✨ #innovation #techcareer
412,2021-01-12 00:38:54+00:00,GirlsinTech,"#Technology is taking us into the next industrial revolution. Are you ready for it? @amazon's @jojobickley, shares how #tech can drive the change we want to see in the world! Tune in! 🎧 https://t.co/XOgWQrAppD #GITPodcast https://t.co/TOLU7if3mm"
413,2021-01-11 17:29:14+00:00,GirlsinTech,"Let's face it, a college degree is still viewed as a passport to a successful career in #tech. But this woman's journey into the #tech industry shows why companies should open doors to more skilled tech workers without degrees. https://t.co/4WgRDBsjWQ #womenintech #girlsintech"
414,2021-01-10 03:04:34+00:00,GirlsinTech,What's one thing you're planning to do differently this year? #EvolvetheStory #femaleleaders ✨ @amazon https://t.co/2LnDY6fibw
415,2021-01-09 22:23:00+00:00,GirlsinTech,"How often do you apologize when it isn't really necessary?  Check out @Tracy_Sun's best advice on how to ""embrace your weirdness"" and stop apologizing for who you truly are. 😉  @Poshmarkapp ✨https://t.co/6S2D1g6u6O #confidence #womenleaders"
416,2021-01-08 02:15:24+00:00,GirlsinTech,"Looking for a boost of #inspiration to carry out your goals in 2021? Meet @Inc's most inspiring, the most creative, and the most tenacious women in #entrepreneurship in 2020, and get their best business advice. https://t.co/yCLBdTkz8B #FemaleFounders100"
417,2021-01-08 01:12:35+00:00,GirlsinTech,"Weren't able to join us for our webinars &amp; master classes last year? From personal branding and public speaking skills, to cybersecurity and AI, now you can access the recordings on our  YouTube channel. Enjoy our most in-demand digital programs of 2020! https://t.co/BD1gd8oqM4 https://t.co/4dnC1zMdgh"
418,2021-01-07 16:55:07+00:00,GirlsinTech,"You love #tech but don't know how to code? Programming is great, but “it is not the only avenue into technology,” says Anie Akpe, founder of @AfricanWIT. Here's her best advice for  #womenintech: https://t.co/oh43mPoYCB  #girlsintech"
419,2021-01-06 17:42:45+00:00,GirlsinTech,"Are you ready to hit the reset button and give yourself a fresh start this year? There are lots of reasons to consider reinventing yourself and many paths you can choose to follow. Need some ideas? 💡
👉https://t.co/Vp9dQurfF0✨ #EvolvetheStory"
420,2021-01-06 14:19:45+00:00,GirlsinTech,Ready to create &amp; innovate? 💡We're so proud of @GirlsinTech_DC for being one of the organizers of the annual #SmartCityChallengeDC! Join and create innovative solutions that advance #equity &amp; #inclusion in the greater Washington region. Learn more: https://t.co/RTLKt0FJV8 https://t.co/byuT0bLNVm
421,2021-01-06 00:13:46+00:00,GirlsinTech,"New year, new opportunities. We've got new jobs on The Girls in Tech Jobs Board! Explore exciting job openings from @2Uinc @Glassdoor @TrendMicro and more! https://t.co/dQwpOtwxhk #GITJOBS https://t.co/WdqAquN9JY"
422,2021-01-05 21:44:52+00:00,GirlsinTech,"Just in! In S1 E11 of #GITPodcast, we spoke with Christine Cattano, Global Head of VR at Framestore about how #VR and #AR are creating a new world and how you can help build it.  Tune in!✨💻https://t.co/Cvs93Zjfhj #GITPodcast https://t.co/lpDsUYl1F5"
